Employee_ID,Name,Age,Gender,Department,Job_Role,Education_Level,Years_of_Experience,Monthly_Salary_USD,Work_Hours_Per_Week,Projects_Completed,Training_Hours,Attendance_Rate,Job_Satisfaction_Score,Performance_Score,Performance_Rating,Promotion_Last_Year
7252,8588,33,1,5,5,3,10,83105,33,4,48,99.54,7.19,71.83,2,1
7253,1325,37,0,3,0,2,16,115644,56,18,26,98.06,9.86,100,1,1
7254,1687,32,1,4,3,1,10,121537,30,17,56,87.81,10,100,1,1
7255,1463,36,0,5,0,1,13,76720,30,2,79,93.56,7.99,82.07,2,1
7256,7770,50,1,5,3,0,23,122207,36,1,48,89.32,6.19,90.86,1,1
7257,4466,27,1,1,4,0,6,98658,45,4,66,96.25,7.83,81.89,2,1
7258,8090,32,1,1,4,2,5,88199,45,8,39,79.98,7.05,74.07,2,1
7259,4168,23,1,1,1,0,1,31136,48,5,4,73.59,5.06,51.87,3,0
7260,150,59,0,1,5,2,34,169389,57,14,66,86.39,8.61,100,1,1
7261,5602,36,1,6,0,0,13,103086,47,10,49,87.81,10,100,1,1
7262,9189,37,1,0,5,0,13,108585,32,19,3,84.92,9.47,85.45,1,1
7263,8560,59,1,1,2,2,39,175185,38,3,55,89.61,10,100,1,1
7264,4996,51,1,0,1,0,28,143187,44,7,71,95.58,10,100,1,1
7265,7632,46,1,5,5,0,24,146123,47,7,31,78.42,8.44,89.8,1,1
7266,4610,50,1,0,3,2,27,136650,32,20,62,89.39,9.15,100,1,1
7267,2851,42,0,6,5,0,20,117691,60,11,30,87.38,7.6,87.87,1,1
7268,2038,33,0,5,2,0,11,92933,50,13,49,76.12,9.7,98.96,1,1
7269,2377,42,1,0,4,0,18,73615,59,4,20,84.98,6.86,59.63,0,0
7270,6791,28,0,5,0,0,3,154985,51,18,60,85.68,9.05,96.77,1,1
7271,6992,22,0,1,0,0,1,174056,44,14,21,97.22,7.8,85.27,1,1
7272,1489,44,1,1,5,0,21,136000,38,13,48,92.76,9.84,100,1,1
7273,6398,47,0,1,0,1,27,159101,33,7,8,99.54,9.74,99.79,1,1
7274,8819,32,1,5,0,1,6,174641,53,18,56,89.66,8.35,100,1,1
7275,1976,22,1,5,5,0,1,49945,54,17,51,72.03,5.32,69.82,0,0
7276,3842,30,1,1,2,3,4,98721,35,17,53,90.04,9.93,100,1,1
7277,2702,56,1,0,5,0,31,161582,36,3,56,89.25,9.13,97.86,1,1
7278,4839,45,0,5,4,1,23,168952,58,16,38,84.54,7.87,100,1,1
7279,8008,25,1,6,3,0,1,100000,57,12,76,85.33,7.21,80.31,2,0
7280,2642,22,1,2,3,0,1,40677,38,9,9,93.5,8.07,69.22,0,1
7281,2710,45,1,3,4,2,18,146752,40,23,78,96.66,10,100,1,1
7282,4257,41,1,6,4,0,15,108281,46,4,63,87.76,9.08,84.65,2,1
7283,6225,28,0,1,1,2,1,46529,45,1,77,70.86,7.87,67.47,0,0
7284,5818,34,1,3,0,0,8,98439,59,22,76,89.81,9.61,100,1,1
7285,5041,48,0,4,2,2,26,130502,57,9,73,95.18,10,100,1,1
7286,1431,28,1,1,5,1,4,93555,37,21,9,82.4,9.32,90.15,1,1
7287,3998,29,0,1,4,2,4,68691,36,11,68,77.89,8.16,82.21,2,1
7288,3931,27,0,4,5,2,1,49779,59,4,19,97.47,8.29,68.94,0,0
7289,6788,47,0,4,5,0,27,148910,33,24,40,96.19,10,100,1,1
7290,4017,52,1,1,3,1,30,117202,60,2,9,97.67,7.56,81.71,2,0
7291,2119,51,1,5,4,3,25,122456,39,22,25,77.52,8.74,100,1,1
7292,9076,43,0,2,3,2,22,106896,31,17,3,91.03,8.69,84.64,2,1
7293,5583,43,0,2,5,0,23,120667,35,23,77,90.58,9.88,100,1,1
7294,698,24,1,2,1,1,1,171357,57,20,78,90.75,10,100,1,1
7295,6212,51,0,3,5,0,25,60915,45,2,52,95.28,7.58,84.17,2,1
7296,2045,59,1,4,1,0,39,126355,56,7,6,99.87,10,100,1,1
7297,6210,34,0,0,4,0,13,165194,43,21,32,99.37,10,100,1,1
7298,2420,23,1,6,2,1,1,66008,31,12,5,92.68,6.2,57.54,0,0
7299,3754,50,1,3,4,0,23,167809,46,15,13,94.86,8.96,100,1,1
7300,6164,57,0,6,0,1,33,141904,47,21,65,80.88,10,100,1,1
7301,4751,43,1,0,0,0,17,93037,46,2,68,73.78,9.57,85.85,1,1
7302,2569,35,1,3,3,1,15,90210,52,21,43,75.42,9.95,100,1,1
7303,5150,26,1,5,3,1,3,100290,55,13,79,85.69,10,99.18,1,1
7304,8207,33,1,5,3,2,8,131343,39,21,26,80.98,9.54,100,1,1
7305,2825,29,0,4,3,0,4,91468,31,24,62,93.17,10,100,1,1
7306,1537,46,1,5,3,2,20,170215,49,21,42,83.11,10,100,1,1
7307,3891,39,0,5,1,2,18,151927,50,12,16,71,8.14,88.95,1,1
7308,5352,32,1,4,1,2,9,103892,40,21,7,84.35,9.46,95.33,1,1
7309,6711,40,1,4,4,0,18,128322,42,15,66,91.54,9.85,100,1,1
7310,460,27,1,3,0,1,7,55243,44,9,10,78.64,6.74,62.91,0,0
7311,1778,44,1,1,0,2,19,179959,38,17,52,92.36,10,100,1,1
7312,7399,30,1,6,1,0,3,170285,44,18,57,82.84,9.99,100,1,1
7313,8609,27,1,0,4,1,7,111499,45,24,13,96.61,10,100,1,1
7314,6703,59,0,0,2,2,32,163789,47,22,27,80.24,9.14,100,1,1
7315,1799,49,1,4,3,0,26,153692,35,22,30,99.94,9.7,100,1,1
7316,1561,28,1,0,2,0,4,66997,46,5,59,76.01,8.08,69.91,0,0
7317,987,46,1,4,0,0,20,89077,58,7,61,86.85,6.56,78.06,2,0
7318,48,37,0,2,1,1,15,49886,38,2,0,71.81,4.5,45.16,3,0
7319,6223,31,1,3,4,3,6,82849,52,9,61,89.61,8.85,79.85,2,1
7320,9292,55,0,4,2,2,32,131994,32,8,52,76.52,10,95.04,1,1
7321,6943,50,0,0,1,1,27,153681,42,15,65,77.68,9.74,100,1,1
7322,8924,36,1,2,3,0,16,172339,33,10,67,77.66,10,100,1,1
7323,2385,34,0,2,5,1,12,90605,52,17,64,89.65,10,100,1,1
7324,8532,48,1,0,5,1,28,178932,44,9,17,89.29,10,100,1,1
7325,9363,27,0,4,4,1,5,34091,55,3,24,83.67,5.92,52.02,3,0
7326,6123,37,0,2,2,0,13,74021,35,4,77,78.51,6.31,84.99,2,0
7327,4086,32,1,5,4,1,8,91911,55,19,40,76.13,8.51,94.64,1,1
7328,209,48,1,1,2,0,28,164971,35,9,30,95.16,8.58,86.03,1,1
7329,7561,44,1,0,5,0,23,30820,59,3,7,75.78,6.56,53.31,3,0
7330,4513,34,0,3,0,0,12,136438,39,9,47,88.89,8.64,87.53,1,1
7331,1707,36,0,0,0,2,16,97790,35,20,68,74.32,10,100,1,1
7332,5584,44,0,6,1,2,23,151057,41,15,48,94.73,10,100,1,1
7333,6521,33,0,1,0,2,7,86102,57,9,39,89.01,8.45,77.61,2,0
7334,5617,25,1,0,2,0,4,42419,38,7,28,89.43,7.54,58.02,0,1
7335,6491,31,0,2,3,0,5,129297,35,20,71,73.19,9.96,89.02,1,1
7336,2780,55,1,1,4,2,33,156558,52,9,55,73.1,10,100,1,1
7337,2661,23,1,2,1,2,1,67411,33,16,2,90.89,6.48,77.97,2,0
7338,6284,32,0,4,1,2,11,74589,58,2,73,92.36,5.88,70.64,2,1
7339,3203,45,0,3,4,0,25,91871,43,12,19,78.74,9.01,100,1,1
7340,6258,44,0,6,3,0,20,95624,51,9,7,72.58,7.66,77.01,2,0
7341,5157,44,0,2,2,1,22,126032,57,7,63,98.82,10,100,1,1
7342,179,29,0,3,2,3,3,96070,50,7,72,75.99,6.37,71.73,2,1
7343,7020,26,0,3,0,2,1,120779,52,23,39,88.84,9.66,100,1,1
7344,7785,33,0,1,1,1,8,109197,39,12,23,85.96,7.15,73.78,2,0
7345,7094,55,0,1,5,2,32,103421,34,18,6,95.07,8.34,100,1,1
7346,6043,29,0,5,3,0,9,91336,43,2,55,72.45,5.58,78.9,2,1
7347,7095,41,1,1,3,0,17,149711,48,9,44,96.11,8.49,90.69,1,1
7348,3308,40,1,6,3,2,14,62881,55,1,57,90.33,5.76,63.19,0,0
7349,2649,38,0,2,4,1,17,177657,56,21,28,71.21,9.73,100,1,1
7350,2890,37,0,0,4,0,17,88564,57,8,56,81.4,7.25,74.09,2,0
7351,537,34,1,6,0,2,9,44748,38,5,43,73.1,5.7,56.11,0,1
7352,6475,48,1,1,0,0,22,105308,48,22,22,77.82,9.08,100,1,1
7353,4580,57,0,6,1,2,33,94308,57,5,44,77.42,9.03,95.39,1,1
7354,4342,46,1,6,5,0,20,144074,48,13,77,96.43,9.48,100,1,1
7355,7810,37,0,5,3,0,10,137787,37,23,61,91.15,9.77,100,1,1
7356,7743,45,1,3,0,2,24,138261,49,6,13,93.6,9.56,92.75,1,1
7357,4727,32,1,6,3,0,12,62248,53,3,5,88.3,5.78,62.97,0,0
7358,59,39,0,4,0,0,17,61703,46,6,10,77.12,7.41,74.55,2,1
7359,905,51,0,5,4,2,30,159240,57,21,29,75.66,10,100,1,1
7360,4209,51,1,3,0,0,25,107317,40,7,78,71.17,10,100,1,1
7361,8745,23,0,0,4,1,1,60799,47,15,9,93.75,7.64,75.93,2,1
7362,1546,33,1,6,3,0,9,104114,32,4,15,97.96,7.52,75.82,2,0
7363,1774,51,0,4,4,0,25,116351,59,23,33,73.65,9.67,100,1,1
7364,5096,56,0,6,1,0,35,175644,40,3,21,89.18,9.38,91.78,1,1
7365,8297,58,0,4,0,1,34,133315,31,2,73,81.4,9.78,91.21,1,1
7366,5430,48,1,1,5,3,26,179356,32,7,24,99.31,10,97.07,1,1
7367,687,39,0,6,3,0,13,83537,55,10,25,79.9,9.9,83.85,2,1
7368,2979,22,0,4,3,3,1,46137,39,3,76,73.39,4.54,53.03,3,0
7369,1843,59,0,4,1,0,33,143181,59,24,68,80.32,10,100,1,1
7370,2022,46,0,6,0,0,21,177071,32,11,66,89.26,9.59,100,1,1
7371,6461,38,0,5,2,0,16,88317,48,1,56,95.22,8.93,74.43,2,0
7372,232,43,0,3,3,0,21,169024,48,24,69,86.14,9.88,100,1,1
7373,6092,56,0,1,2,2,33,165415,42,18,21,96.3,8.18,100,1,1
7374,6651,44,1,6,4,2,19,61992,58,9,41,77.36,6.43,65.31,0,0
7375,8972,41,1,1,4,2,21,150845,39,20,55,78.85,9.93,100,1,1
7376,8343,26,0,1,5,0,3,43452,60,8,64,80.06,6.76,65.08,0,0
7377,7366,29,1,0,5,0,9,177131,32,21,17,95.34,8.66,100,1,1
7378,992,35,1,0,3,2,14,162781,60,13,63,91.3,10,100,1,1
7379,9318,26,0,0,2,0,3,154809,48,22,67,86.98,8.79,100,1,1
7380,396,28,0,5,5,0,4,36873,32,9,10,72.6,3.6,40,3,0
7381,5296,25,0,5,1,1,2,49407,56,7,15,96.18,6.51,58.57,0,0
7382,5659,37,0,5,2,2,17,164423,35,5,74,98.81,8.94,90.17,1,1
7383,8730,35,1,4,5,1,11,30671,40,1,26,80.97,6.46,52.47,3,0
7384,2845,31,0,6,4,2,8,163416,40,22,15,81.02,9.61,100,1,1
7385,2977,51,0,6,2,0,28,92676,55,9,55,92.55,9.52,100,1,1
7386,7077,54,1,3,5,1,27,152587,33,5,67,83.99,10,93.54,1,1
7387,4030,29,1,5,2,0,4,137357,50,23,27,93.9,9.3,100,1,1
7388,2362,47,0,0,5,0,24,127786,43,23,43,95.77,10,100,1,1
7389,6724,22,1,5,5,0,1,47118,58,2,13,96.82,4.68,40,3,0
7390,9280,37,0,5,4,1,12,77722,42,8,23,95.4,6.26,75.72,2,1
7391,597,49,0,4,3,0,23,127420,46,22,63,85.06,9.89,100,1,1
7392,4561,55,1,6,2,0,29,94141,59,3,58,79.95,8.72,96.69,1,1
7393,197,26,1,1,1,1,6,97564,39,10,51,89.22,9.15,82.65,2,0
7394,1131,36,0,3,0,1,16,98872,56,24,20,71.72,10,100,1,1
7395,2092,43,0,1,3,0,23,143735,35,9,66,97.57,8.67,100,1,1
7396,8473,59,0,0,5,2,38,108942,57,10,21,96.11,10,100,1,1
7397,6086,26,0,0,4,0,4,129254,54,13,27,97.69,7.92,88.52,1,1
7398,3251,45,1,3,1,0,20,146298,53,22,69,88.31,10,100,1,1
7399,6895,43,1,2,3,2,17,102271,38,1,44,84.04,7.74,75.4,2,0
7400,2141,54,0,0,0,3,32,124788,38,15,57,85.64,10,100,1,1
7401,501,40,0,2,3,1,14,59582,55,7,1,99.24,4.08,66.12,0,1
7402,8108,40,0,6,2,0,15,123148,39,17,11,78.15,10,97.41,1,1
7403,7400,51,1,0,3,3,24,176172,37,22,54,86.61,10,100,1,1
7404,9134,23,1,3,5,3,2,74172,55,10,69,76.86,6.34,73.97,2,0
7405,5723,35,1,2,0,0,11,152778,42,22,55,89.03,10,100,1,1
7406,3597,30,0,4,4,2,9,115917,46,17,50,76.62,10,100,1,1
7407,8136,39,1,6,0,0,15,145644,57,10,64,98.73,10,100,1,1
7408,5440,53,1,2,1,0,31,137259,30,10,63,76.67,9.49,99.36,1,1
7409,2752,30,0,0,5,2,10,110517,50,12,6,87.59,7.71,72.32,2,1
7410,7645,59,0,1,3,2,35,121072,52,13,19,91.93,10,98.11,1,1
7411,1248,52,1,0,1,2,29,131873,60,19,72,85.54,7.85,100,1,1
7412,4892,23,0,6,3,1,1,76387,50,11,61,71.56,6.72,63.55,0,0
7413,3002,49,0,1,5,2,24,93754,42,15,23,99.67,10,100,1,1
7414,7458,35,0,4,3,2,14,155021,49,10,53,86.08,10,100,1,1
7415,2048,22,0,0,0,0,1,79431,60,12,15,90.63,6.53,63.83,0,0
7416,2842,34,1,4,3,0,12,158643,36,23,52,98.71,10,100,1,1
7417,6543,26,1,3,2,0,3,103048,54,20,66,71.63,9.08,100,1,1
7418,8570,22,1,2,4,1,1,113963,54,14,17,95.31,8.6,72.9,2,1
7419,789,39,1,3,1,2,19,147939,31,16,68,85.76,8.07,100,1,1
7420,6619,49,1,2,1,2,23,160006,42,2,48,87.01,9.08,91.16,1,1
7421,6060,46,1,1,3,1,19,172903,34,11,40,79.74,8.3,93.73,1,1
7422,1520,38,0,6,1,2,14,157778,35,16,22,99.84,9.26,94.89,1,1
7423,6327,36,0,4,3,1,13,142114,50,22,70,87.03,10,100,1,1
7424,24,58,1,4,2,3,38,95413,59,4,74,95.67,10,100,1,1
7425,5670,23,1,0,2,0,1,42715,30,2,51,95.07,6.57,54.27,3,0
7426,173,48,1,0,0,2,28,156663,51,15,20,80.23,10,100,1,1
7427,1892,54,0,6,2,0,33,122675,39,7,30,82.75,7.55,100,1,1
7428,1186,27,1,4,3,0,4,92512,52,19,42,82.26,10,100,1,1
7429,6073,52,1,5,5,0,28,60077,52,7,22,73.73,5.28,69.68,0,0
7430,8610,27,1,4,4,1,1,107163,50,8,64,80.12,8.45,89.49,1,1
7431,8904,26,0,6,2,3,5,94796,46,4,44,98.16,7.01,72.17,2,1
7432,410,25,1,3,5,0,1,35644,32,6,4,94.99,2.32,41.46,3,0
7433,5248,42,1,1,1,2,16,72141,56,1,70,85.14,8.07,72.24,2,0
7434,7045,50,1,5,0,0,25,93434,49,9,16,97.71,10,100,1,1
7435,6201,38,1,2,3,0,18,48501,38,5,7,77.52,5.5,64.51,0,0
7436,1908,41,0,1,0,3,21,120214,53,20,26,71.77,10,100,1,1
7437,5381,36,1,0,2,1,11,167597,47,14,69,76.92,7.94,96.52,1,1
7438,1722,45,1,0,5,2,18,105024,33,9,50,96.15,10,100,1,1
7439,4722,26,1,2,1,2,1,112472,54,14,77,82.11,8.94,88.17,1,1
7440,8305,57,1,1,0,0,31,178168,50,7,36,83.99,9.88,100,1,1
7441,2530,50,1,5,2,1,30,92171,41,23,50,83.32,9.77,100,1,1
7442,3182,48,0,5,5,0,27,132740,57,22,78,78.26,10,100,1,1
7443,5528,30,1,5,1,2,7,84944,35,5,67,86.84,7.22,80.16,2,1
7444,2976,48,0,2,5,0,24,136583,34,24,63,70.96,8.46,100,1,1
7445,7186,39,1,2,4,2,13,106958,48,8,64,76.37,9.1,85.46,1,1
7446,2617,22,1,6,2,0,2,60828,45,3,41,97.99,8.35,72.53,2,1
7447,5580,27,1,4,3,0,3,112336,51,19,43,73.36,9.45,86.61,1,1
7448,6019,38,1,2,2,1,14,95642,59,24,29,79.85,8.11,100,1,1
7449,6665,36,1,0,5,2,14,174669,40,14,75,75.71,9.66,100,1,1
7450,3722,37,0,5,3,2,11,141744,43,21,70,78.55,10,100,1,1
7451,2280,57,1,6,1,2,36,137329,47,24,24,74.9,9.55,100,1,1
7452,3330,36,1,4,4,0,16,68572,48,11,5,90.47,8.26,78.23,2,0
7453,6601,30,0,2,5,0,10,62606,60,17,11,76.27,6.21,81.01,2,1
7454,1769,51,1,5,0,2,27,108804,47,13,42,71.98,9.69,100,1,1
7455,1223,40,1,2,0,0,18,107827,54,6,19,97.52,9.63,93.49,1,1
7456,4451,47,1,1,3,2,22,130959,40,11,9,96.48,10,100,1,1
7457,4151,43,0,6,4,1,18,83075,30,10,10,79.47,7.28,82.09,2,1
7458,4802,24,0,1,4,0,2,31811,33,2,78,87.65,4.11,48.98,3,0
7459,6783,36,1,2,5,2,10,156269,57,20,25,86.27,9.27,100,1,1
7460,7876,49,1,2,1,0,24,96721,32,24,67,82.64,9.86,100,1,1
7461,1655,57,1,4,2,0,33,104521,46,18,31,96.47,9.89,100,1,1
7462,9074,52,1,3,0,1,25,115494,37,20,12,70.89,9.62,98.03,1,1
7463,5800,47,1,3,3,2,25,131261,36,10,31,73.15,7.84,86.68,1,1
7464,392,47,0,0,0,1,25,130001,37,7,14,83.08,8.34,86.11,1,1
7465,985,40,1,6,5,0,14,129752,42,8,61,84.3,10,99.44,1,1
7466,2758,36,1,1,5,1,11,162057,40,15,46,78.82,9.33,100,1,1
7467,5949,58,0,6,4,2,33,101155,37,20,5,92.16,9.15,100,1,1
7468,5914,22,0,5,2,0,1,130997,58,24,15,77.32,8.24,94.12,1,1
7469,2727,44,0,6,4,2,17,109652,45,17,15,78.43,8.29,100,1,1
7470,8451,23,1,0,2,0,1,85011,31,18,63,79.69,8.59,74.57,2,1
7471,5783,53,0,3,5,2,33,158440,51,9,16,72.61,10,100,1,1
7472,240,38,1,6,3,1,11,130932,53,13,69,81.29,10,98.49,1,1
7473,8239,50,1,3,0,0,25,140970,54,9,59,77.28,8.67,100,1,1
7474,7235,41,1,0,4,1,14,45469,37,2,0,70.68,7.36,50.69,3,0
7475,3939,38,1,3,3,2,17,159897,40,21,54,79.25,9.16,100,1,1
7476,6163,22,1,0,0,0,1,110191,42,9,59,76.02,7.81,78.87,2,1
7477,3173,32,1,4,0,0,7,79030,30,6,11,82.94,5.28,55.06,0,0
7478,7236,43,0,0,3,0,20,100344,33,23,57,90.8,10,100,1,1
7479,8164,32,1,3,2,0,7,49596,32,4,40,77.47,2.75,53.63,3,0
7480,5719,24,0,2,1,2,2,78785,35,5,62,70.38,5.52,64.33,0,0
7481,769,53,0,4,4,0,28,112698,46,8,9,73.07,8.44,84.92,2,1
7482,8272,53,0,2,0,0,26,114575,33,17,10,84.93,10,92.25,1,1
7483,7922,45,0,4,2,0,22,137557,36,12,16,81.65,9,97.72,1,1
7484,1532,52,1,2,4,0,32,117140,55,4,28,94.62,8.76,100,1,1
7485,9017,55,1,1,5,1,31,175599,55,14,33,78.71,10,100,1,1
7486,4072,51,1,4,4,0,27,91946,47,18,42,84.43,10,100,1,1
7487,4265,58,1,6,0,0,32,66127,58,1,32,98.41,6.57,80.51,2,1
7488,4385,28,0,1,3,0,8,164013,58,18,15,94.31,9.68,95.89,1,1
7489,3045,49,0,0,3,0,28,120332,35,22,13,77.51,10,100,1,1
7490,5644,41,1,2,1,0,19,166278,44,11,50,75.96,9.11,100,1,1
7491,1739,32,1,2,2,2,10,90316,30,13,32,94.42,8.7,99.12,1,1
7492,9257,37,0,0,1,0,10,100719,55,19,64,98.37,8.28,100,1,1
7493,1172,54,1,4,4,1,31,114496,38,14,3,84.07,9.04,100,1,1
7494,1136,46,0,0,5,3,22,107779,35,9,48,77.78,9.49,91.71,1,1
7495,1745,24,1,2,1,0,2,103469,41,16,21,72.27,8.11,80.24,2,1
7496,1413,32,1,4,5,2,11,130850,49,16,69,88.71,10,100,1,1
7497,2621,22,1,2,1,0,1,41856,49,3,1,86.34,3.99,51.71,3,0
7498,8710,33,0,6,2,0,12,137624,58,11,25,96.43,8.24,95.03,1,1
7499,1332,28,1,1,2,3,1,115627,45,15,44,85.65,9.45,99.31,1,1
7500,145,44,0,0,4,0,19,82502,45,5,28,76.75,8.08,78.8,2,0
7501,2025,58,0,5,3,0,31,159610,30,3,41,73.93,8.84,92.31,1,1
7502,163,36,0,4,1,2,16,111469,41,16,15,99.76,8.84,100,1,1
7503,8724,25,1,6,3,3,1,80027,58,21,15,85.76,7.77,81.43,2,0
7504,5244,48,1,2,2,2,22,105490,51,22,76,96.98,9.39,100,1,1
7505,4621,22,1,5,5,0,1,57038,58,18,8,73.38,5.97,63.04,0,0
7506,5045,30,1,4,1,1,4,46138,35,1,62,84.5,6.16,50.34,3,0
7507,4284,30,0,1,2,0,4,117083,46,8,60,75.84,8.11,85.62,1,1
7508,4467,40,1,6,3,0,17,113864,48,23,20,95.51,9.7,100,1,1
7509,2472,33,0,5,1,0,11,139725,33,16,21,91.55,7.82,91.19,1,1
7510,1560,48,0,6,0,1,25,161812,59,20,37,77.4,10,100,1,1
7511,3512,58,1,3,3,0,38,151721,50,17,18,83.84,10,100,1,1
7512,720,53,0,1,4,2,32,157146,59,5,31,91.28,8.9,88.89,1,1
7513,7843,59,0,3,1,2,33,90946,47,7,31,96.5,10,100,1,1
7514,6919,33,1,3,0,0,12,110816,58,9,38,96.12,6.56,75.02,2,1
7515,5486,58,0,1,3,1,34,171117,48,8,44,78.88,10,100,1,1
7516,4387,58,1,2,0,1,31,172496,42,19,23,87.47,9.5,100,1,1
7517,542,36,1,3,1,2,10,164762,48,20,76,87.53,8.04,100,1,1
7518,1697,27,1,5,1,2,2,74322,36,8,36,91.27,6.39,73.28,2,1
7519,862,31,0,0,2,0,5,52134,38,5,38,70.61,6.42,58.15,0,0
7520,1456,57,1,3,3,2,37,142573,57,5,23,95,10,100,1,1
7521,4120,22,1,0,5,1,1,171697,33,8,48,94.23,9.69,85.28,1,1
7522,4482,45,0,6,4,1,20,162258,50,15,52,96.66,9.52,100,1,1
7523,6806,39,0,0,2,0,14,93295,44,19,64,94.34,9.99,100,1,1
7524,8163,53,0,1,1,2,26,50700,48,1,28,74.13,6.04,65.67,0,0
7525,9220,58,1,6,4,0,37,111669,42,10,75,87.46,10,100,1,1
7526,4671,49,0,2,4,2,23,176603,47,6,61,75.51,10,98.1,1,1
7527,8620,56,1,5,5,0,35,166041,31,19,60,96.66,10,100,1,1
7528,2252,29,0,2,5,2,6,179899,44,10,54,73.53,7.04,90.2,1,1
7529,5450,34,0,2,4,0,9,155202,43,14,77,89.52,10,100,1,1
7530,1198,55,0,0,4,1,31,168874,36,5,32,79.33,10,92.95,1,1
7531,4266,32,0,3,3,0,12,106470,51,17,41,72.9,10,100,1,1
7532,728,43,0,2,5,0,22,119659,48,10,51,94.63,9.95,100,1,1
7533,26,54,1,4,2,0,30,156445,43,17,23,76.41,9.22,100,1,1
7534,4234,23,0,5,4,0,1,38967,58,4,29,82.53,4.94,45.74,3,0
7535,2551,53,1,6,3,0,31,90874,31,5,13,96.09,7.87,93.37,1,1
7536,3936,44,1,3,3,1,22,178343,34,13,60,83.14,10,100,1,1
7537,6941,52,0,2,2,1,28,140602,31,23,19,76.69,10,100,1,1
7538,3475,41,0,4,3,0,17,168950,56,13,75,91.15,8.51,100,1,1
7539,2370,30,0,1,4,0,5,114893,48,24,12,77.2,9.44,100,1,1
7540,2646,22,0,1,5,0,2,101700,34,20,34,90.09,10,100,1,1
7541,3352,39,0,3,0,0,18,159179,45,22,40,91.66,9.12,100,1,1
7542,1859,27,1,4,4,2,2,43301,43,9,6,72.06,5.64,60.45,0,0
7543,3960,43,0,2,2,0,19,111896,32,16,17,71.8,10,100,1,1
7544,8838,39,1,2,1,2,16,90709,55,22,55,76.73,9.37,100,1,1
7545,2880,39,0,5,2,0,12,177988,45,19,69,96.63,10,100,1,1
7546,2301,49,1,1,3,3,25,105914,36,4,52,85.21,8.36,90.85,1,1
7547,2868,59,1,5,1,3,35,111244,42,13,1,90.05,9.26,100,1,1
7548,2080,32,1,1,0,0,8,77315,33,18,21,76.88,7.75,82.17,2,1
7549,9358,48,0,6,2,2,23,130947,46,4,32,94.76,6.37,86.43,1,1
7550,6010,30,0,2,3,1,10,41178,56,4,20,84.07,4.73,54.91,3,0
7551,4863,51,1,3,3,2,24,151206,50,23,53,87.09,10,100,1,1
7552,5327,38,1,3,4,2,14,119899,45,16,21,77.17,10,100,1,1
7553,2439,27,1,1,1,3,2,96786,58,21,52,77.68,9.01,94.99,1,1
7554,2139,28,0,5,4,2,6,175425,35,21,43,98.61,10,100,1,1
7555,7142,42,0,0,2,2,22,171576,30,17,4,93.46,8.41,98.46,1,1
7556,6473,56,1,1,0,2,33,139380,40,22,54,95.96,9.89,100,1,1
7557,7075,32,1,4,0,0,11,164505,36,16,76,92.31,10,100,1,1
7558,8091,33,1,1,3,3,7,99665,44,7,35,80.43,6.86,73.62,2,1
7559,5574,42,0,0,0,0,22,159881,56,5,79,98.1,8.23,91.09,1,1
7560,3688,23,1,1,0,1,1,49769,34,1,20,86.73,3.5,53.09,3,0
7561,3345,56,0,6,3,2,34,120375,48,10,47,81.6,10,100,1,1
7562,6154,33,0,1,2,1,9,120159,44,22,29,95.85,10,100,1,1
7563,8463,31,0,2,3,1,10,120923,53,22,4,82.44,10,100,1,1
7564,5965,52,0,3,0,0,26,174912,32,15,37,93.51,10,100,1,1
7565,5069,50,0,4,0,0,28,118821,40,6,25,95.55,8.54,100,1,1
7566,5058,49,1,3,2,0,26,112190,49,6,46,72.74,7.42,72.68,2,1
7567,5014,36,0,3,0,1,15,158440,43,20,67,88.11,9.25,100,1,1
7568,3009,46,1,2,3,0,23,104506,57,9,72,93.47,8.51,100,1,1
7569,6307,22,0,2,5,2,1,43546,47,9,12,76.85,6.52,68.93,0,1
7570,935,45,0,1,4,2,22,164027,49,9,67,91.44,9.51,100,1,1
7571,1930,48,0,4,4,0,28,117654,35,24,40,96.15,10,100,1,1
7572,4390,58,0,5,4,1,35,148001,53,8,54,79.06,9.48,100,1,1
7573,8235,51,1,1,4,0,27,91698,39,21,76,70.08,10,100,1,1
7574,4494,42,1,0,3,0,19,162286,46,15,67,73.55,10,100,1,1
7575,4051,38,0,2,0,2,12,172177,44,8,48,94.18,8.55,89,1,1
7576,6475,36,0,4,2,1,10,117288,52,23,65,71.71,10,100,1,1
7577,8388,23,0,2,2,0,3,84070,30,23,0,75.5,8.53,79.68,2,1
7578,4788,57,0,4,2,0,36,173709,41,22,40,79.54,9.67,100,1,1
7579,454,37,0,0,1,0,10,171440,48,6,57,78.88,10,92.08,1,1
7580,5704,29,1,3,4,0,3,104001,49,11,51,75.06,8.5,81.13,2,1
7581,3164,30,0,2,0,0,9,156796,50,16,35,75.11,9.93,85.21,1,1
7582,8875,44,0,0,3,2,24,173690,45,18,78,90.43,10,100,1,1
7583,3651,30,1,2,0,2,7,85793,34,9,37,96.63,6.28,76.83,2,1
7584,7556,22,1,0,3,1,1,104429,43,8,76,95.67,8.48,90.7,1,1
7585,2549,57,0,2,5,2,31,135133,52,8,78,70.71,10,100,1,1
7586,9274,29,0,2,0,0,3,95131,38,10,41,88.87,8.76,75.33,2,0
